ms,value
28001,97
28011,97
28022,96
28032,97
28043,96
28053,97
28064,96
28074,97
28084,96
28094,96
28105,97
28116,96
28126,96
28136,96
28147,96
28157,97
28167,96
28178,96
28189,96
28199,97
28209,96
28219,97
28230,97
28241,96
28251,96
28261,96
28272,96
28282,97
28292,96
28302,96
28314,96
28324,97
28334,97
28344,97
28355,96
28365,97
28376,97
28386,96
28396,97
28407,96
28417,97
28427,96
28437,96
28449,96
28459,96
28469,97
28479,96
28490,96
28500,97
28511,96
28521,97
28532,96
28542,96
28552,97
28562,97
28574,97
28584,97
28594,97
28604,97
28615,96
28625,96
28635,96
28646,96
28657,96
28667,96
28677,96
28687,96
28698,96
28709,96
28719,97
28729,96
28740,96
28750,96
28760,96
28770,96
28782,96
28792,96
28802,96
28812,97
28822,96
28833,96
28844,96
28854,96
28864,96
28875,96
28885,97
28895,96
28906,96
28917,97
28927,96
28937,96
28947,97
28958,96
28968,97
28979,96
28989,96
29000,97
29010,96
29020,97
29030,96
29042,96
29052,96
29062,97
29072,97
29083,96
29093,96
29103,96
29114,96
29125,96
29135,96
29145,96
29155,96
29166,96
29177,96
29187,97
29197,96
29208,96
29218,97
29228,96
29239,96
29249,97
29260,97
29270,96
29280,96
29290,96
29301,96
29312,96
29322,97
29332,97
29343,96
29353,96
29363,96
29374,97
29385,97
29395,97
29405,96
29415,97
29426,96
29436,96
29447,97
29457,96
29468,96
29478,96
29488,97
29498,96
29510,96
29520,97
29530,96
29540,96
29551,96
29561,96
29572,96
29582,97
29593,96
29603,97
29613,96
29623,97
29633,97
29645,97
29655,97
29665,96
29675,97
29686,96
29696,97
29707,96
29717,96
29728,96
29738,97
29748,96
29758,96
29769,96
29780,96
29790,96
29800,96
29811,96
29821,96
29831,97
29842,96
29853,97
29863,96
29873,97
29883,97
29894,96
29905,97
29915,96
29925,97
29936,96
29946,96
29956,96
29966,96
29978,96
29988,96
29998,97
