ms,value
11763,674
11774,674
11785,674
11796,674
11809,674
11820,674
11831,674
11843,674
11854,674
11866,674
11877,674
11889,674
11900,674
11911,674
11922,674
11935,674
11946,674
11957,674
11968,674
11980,674
11991,674
12003,674
12015,674
12026,674
12037,673
12048,674
12060,674
12072,674
12083,674
12094,674
12106,674
12117,674
12128,674
12140,674
12152,674
12163,674
12174,674
12186,674
12197,674
12209,674
12220,674
12232,674
12243,674
12254,674
12266,674
12278,674
12289,674
12300,674
12312,674
12323,674
12335,674
12346,674
12358,674
12369,674
12380,674
12391,674
12404,674
12415,674
12426,674
12437,674
12449,674
12460,674
12472,674
12484,674
12495,674
12506,674
12517,673
12529,674
12541,674
12552,674
12563,674
12575,674
12586,674
12598,674
12609,674
12621,674
12632,674
12643,674
12655,674
12667,674
12678,674
12689,674
12701,674
12712,674
12723,674
12735,674
12747,674
12758,674
12769,674
12780,674
12792,674
12804,674
12815,674
12827,674
12838,674
12849,674
12860,674
12873,674
12884,674
12895,674
12906,674
12918,674
12929,674
12941,674
12953,674
12964,674
12975,674
12986,674
12999,674
13010,674
13021,674
13032,674
13044,674
13055,674
13067,674
13078,674
13090,674
13101,674
13112,674
13124,674
13136,674
13147,674
13158,674
13170,674
13181,674
13192,674
13204,674
13216,674
13227,674
13238,674
13249,674
13261,674
13273,674
13284,674
13296,674
13307,674
13318,674
13330,674
13342,674
13353,674
13364,674
13375,674
13387,674
13399,674
13410,674
13422,674
13433,674
13444,674
13455,674
13468,674
13479,674
13490,674
13501,674
13513,674
13524,674
13536,674
13547,674
13559,674
13570,674
13581,674
13593,674
13605,674
13616,674
13627,674
13639,674
13650,674
13661,674
13673,674
13685,674
13696,674
13707,674
13718,674
13731,674
13742,674
13753,674
13765,673
13776,674
13787,674
13799,674
13811,674
13822,674
13833,674
13844,674
13856,674
13868,674
13879,674
13891,674
13902,674
13913,674
13924,674
13937,674
13948,674
13959,674
13970,674
13982,674
13993,674
14005,674
14016,674
14028,674
14039,674
14050,674
14063,674
14074,674
14085,674
14096,674
14108,674
14119,674
14131,674
14142,674
14154,674
14165,674
14176,674
14187,674
14200,674
14211,674
14222,674
14234,674
14245,674
14256,674
14268,673
14280,674
14291,674
14302,674
14313,674
14325,674
14337,674
14348,674
14360,674
14371,674
14382,674
14393,674
14406,674
14417,674
14428,674
14439,674
14451,674
14463,674
14474,674
14485,674
14497,674
14508,674
14519,674
14532,674
14543,674
14554,674
14565,674
14577,674
14588,674
14600,674
14611,674
14623,674
14634,674
14645,674
14656,674
14669,674
14680,674
14691,673
14703,674
14714,673
14725,674
14737,674
14749,674
14760,674
14771,674
14782,674
14795,674
14806,674
14817,674
14828,674
14840,674
14851,674
14863,674
14875,674
14886,674
14897,674
14908,674
14920,674
14932,673
14943,673
14954,674
14966,674
14977,674
14988,674
15001,674
15012,674
15023,674
15034,674
15046,674
15057,674
15069,674
15080,674
15092,674
15103,674
15114,674
15125,674
15138,674
15149,674
15160,673
15172,674
15183,673
15195,674
15206,674
15218,673
15229,674
15240,674
15251,674
15264,674
15275,674
15286,674
15297,674
15309,674
15320,674
15332,673
15344,674
15355,674
15366,674
15377,674
15389,673
15401,674
15412,674
15423,674
15435,674
15446,674
15457,674
15470,674
15481,674
15492,674
15503,674
15515,674
15527,674
15538,674
15549,674
15561,674
15572,674
15583,674
15595,674
15607,674
15618,673
15629,674
15641,674
15652,674
15664,674
15675,674
15687,674
15698,674
15709,674
15720,674
15733,674
15744,674
15755,674
15766,674
15778,674
15789,674
15801,674
15813,673
15824,674
15835,674
15846,674
15858,674
15870,674
15881,674
15892,674
15904,674
15915,674
15927,674
15939,674
15950,674
15961,674
15972,674
15984,674
15996,674
16007,674
16018,674
16030,674
16041,674
16052,674
16064,674
16076,674
16087,674
16098,674
16110,674
16121,674
16133,674
16144,674
16156,674
16167,674
16178,674
16189,674
16202,674
16213,674
16224,674
16235,674
16247,674
16259,674
16270,674
16282,674
16293,674
16304,674
16315,673
16328,674
16339,674
16350,674
16361,674
16373,674
16384,674
16396,674
16408,674
16419,674
16430,673
16441,674
16453,674
16465,674
16476,674
16487,674
16499,674
16510,674
16521,674
16533,674
16545,674
16556,674
16567,674
16579,674
16590,674
16602,674
16613,674
16625,674
16636,674
16647,674
16659,674
16671,674
16682,674
16693,674
16704,674
16716,674
16728,674
16739,674
16751,674
16762,674
16773,674
16784,674
16797,673
16808,674
16819,674
16830,674
16842,674
16853,674
16865,674
16876,674
16888,674
16899,674
16910,674
16922,674
16934,674
16945,674
16956,673
16968,674
16979,674
16991,674
17002,673
17014,674
17025,674
17036,674
17048,674
17060,674
17071,674
17082,674
17094,674
17105,674
17116,674
17128,674
17140,674
17151,674
17162,673
17173,674
17185,674
17197,674
17208,674
17220,674
17231,674
17242,674
17253,674
17266,674
17277,673
17288,674
17299,674
17311,674
17322,673
17334,674
17345,674
17357,674
17368,673
17379,674
17392,674
17403,674
17414,674
17425,674
17437,674
17448,674
17460,674
17471,674
17483,674
17494,674
17505,674
17516,674
17529,674
17540,674
17551,674
17563,674
17574,674
17585,674
17597,674
17609,674
17620,674
17631,674
17642,674
17654,674
17666,674
17677,674
17689,674
17700,674
17711,674
17723,674
17735,674
17746,674
17757,674
17768,674
17780,674
17792,674
17803,674
17814,674
17826,674
17837,674
17848,673
17861,674
17872,674
17883,674
17894,674
17906,674
17917,674
17929,673
17940,674
17952,674
17963,674
17974,674
17985,674
17998,673
18009,673
18020,674
18032,673
18043,674
18054,674
18066,674
18078,674
18089,674
18100,673
18111,674
18124,674
18135,673
18146,674
18158,674
18169,674
18180,673
18192,673
18204,674
18215,673
18226,674
18237,674
18249,674
18261,673
18272,673
18283,674
18295,674
18306,674
18317,674
18330,673
18341,674
18352,674
18363,674
18375,674
18386,674
18398,674
18409,674
18421,673
18432,674
18443,674
18456,674
18467,673
18478,674
18489,674
18501,673
18512,674
18524,674
18535,674
18547,673
18558,674
18569,674
18580,674
18593,673
18604,674
18615,673
18627,674
18638,674
18649,674
18661,673
18673,674
18684,674
18695,674
18706,673
18718,674
18730,674
18741,673
18752,673
18764,674
18775,674
18786,673
18799,674
18810,674
18821,674
18832,673
18844,674
18856,673
18867,673
18878,673
18890,674
18901,674
18912,674
18924,674
18936,674
18947,674
18958,674
18970,674
18981,674
18993,674
19004,674
19016,674
19027,674
19038,673
19049,674
19062,674
19073,674
19084,674
19096,673
19107,674
19118,674
19130,674
19142,673
19153,674
19164,674
19175,673
19188,674
19199,673
19210,674
19221,674
19233,673
19244,673
19256,673
19268,673
19279,673
19290,674
19301,673
19313,674
19325,674
19336,673
19347,674
19359,674
19370,674
19381,673
19393,673
19405,673
19416,674
19427,674
19439,674
19450,673
19462,674
19473,674
19485,674
19496,674
19507,674
19518,673
19531,674
19542,674
19553,673
19564,673
19576,674
19588,674
19599,674
19611,674
19622,674
19633,674
19644,674
19657,674
19668,673
19679,674
19690,674
19702,674
19713,674
19725,674
19737,673
19748,674
19759,673
19770,674
19782,674
19794,673
19805,674
19816,674
19828,674
19839,674
19850,674
19862,674
19874,674
19885,674
19896,674
19908,674
19920,674
19931,674
19942,673
19954,673
19965,674
19976,673
19988,673
20000,674
20011,673
20022,674
20033,673
20045,673
20057,674
20068,674
20080,673
20091,673
20102,673
20113,673
20126,673
20137,674
20148,674
20159,674
20171,674
20182,674
20194,673
20206,674
20217,674
20228,673
20239,673
20251,674
20263,673
20274,673
20285,674
20297,674
20308,674
20320,674
20331,673
20343,674
20354,674
20365,674
20377,674
20389,674
20400,674
20411,674
20423,674
20434,673
20445,674
20457,673
20469,674
20480,674
20491,674
20502,674
20514,674
20526,673
20537,673
20549,673
20560,673
20571,673
20582,674
20595,674
20606,674
